Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
Pakistan,PAK,2022-04-19,108.69,5034.70775633353,2017,2015,Asia
Pakistan,PAK,2022-04-20,108.76,5034.70775633353,2017,2015,Asia
Pakistan,PAK,2022-04-21,108.83,5034.70775633353,2017,2015,Asia
Pakistan,PAK,2022-04-22,108.9,5034.70775633353,2017,2015,Asia
Pakistan,PAK,2022-04-23,108.97,5034.70775633353,2017,2015,Asia
Palau,PLW,2020-01-21,,13240.4048103124,2017,2015,Oceania
Palestine,PSE,2021-03-30,1.57,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-03-31,1.67,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-01,1.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-03,1.92,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-04,1.97,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-05,2.14,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-06,2.32,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-07,2.53,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-08,2.74,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-09,2.92,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-10,2.93,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-11,2.95,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-12,3.1,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-13,3.23,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-14,3.33,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-15,3.41,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-16,3.5,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-18,3.52,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-19,3.68,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-21,3.87,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-22,3.95,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-23,4.08,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-04-24,4.09,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-05,8.68,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-12,8.94,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-14,8.94,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-16,8.94,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-17,8.98,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-18,9.03,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-19,9.05,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-20,9.11,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-26,9.38,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-27,9.73,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-29,10,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-05-31,10.36,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-01,10.65,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-02,10.96,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-03,11.31,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-04,11.62,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-05,11.64,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-12,12.59,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-13,12.6,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-14,12.76,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-16,13.13,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-19,13.72,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-21,14.12,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-22,14.51,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-23,14.91,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-24,15.33,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-25,15.71,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-26,15.74,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-27,15.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-28,16.11,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-29,16.4,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-06-30,16.62,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-01,16.82,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-02,17,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-03,17,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-04,17.01,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-05,17.22,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-06,17.38,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-07,17.5,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-08,17.65,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-09,17.81,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-10,17.82,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-11,17.82,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-12,17.99,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-13,18.13,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-15,18.35,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-16,18.5,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-17,18.5,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-18,18.56,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-21,18.67,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-23,18.68,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-25,18.72,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-26,18.83,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-27,18.92,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-28,19.05,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-29,19.17,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-30,19.29,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-07-31,19.29,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-01,19.29,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-02,19.41,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-03,19.51,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-04,19.57,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-05,19.65,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-06,19.75,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-07,19.75,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-08,19.77,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-09,19.89,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-10,19.9,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-11,20.02,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-12,20.17,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-13,20.34,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-14,20.36,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-15,20.42,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-16,20.64,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-17,20.86,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-18,21.07,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-19,21.34,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-20,21.62,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-21,21.65,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-22,21.74,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-23,22.05,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-24,22.4,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-25,22.83,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-26,23.36,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-27,24.12,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-28,24.27,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-29,24.81,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-30,25.67,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-08-31,26.66,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-01,27.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-02,28.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-03,29.72,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-04,29.74,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-05,30.04,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-06,30.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-07,31.17,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-08,31.61,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-09,32.05,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-10,32.51,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-11,32.61,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-12,32.86,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-13,33.18,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-14,33.65,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-15,34.11,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-16,34.66,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-17,35.29,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-19,35.56,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-20,36.25,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-21,37.02,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-22,37.66,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-23,38.32,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-24,38.94,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-25,38.95,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-26,39.1,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-27,39.67,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-29,40.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-09-30,41.27,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-03,42.03,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-04,42.41,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-05,42.77,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-06,43.1,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-07,43.58,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-08,43.91,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-10,44.07,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-10-27,53.47,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-11-10,56.38,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-11-15,56.95,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-11-22,57.91,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-11-29,59.76,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-12-06,60.98,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-12-20,63.49,4449.89832452996,2017,2015,Asia
Palestine,PSE,2021-12-27,64.78,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-01-10,65.59,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-03-06,69.12,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-03-17,70.42,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-03-24,70.75,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-04-03,70.99,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-04-10,71.09,4449.89832452996,2017,2015,Asia
Palestine,PSE,2022-04-17,71.17,4449.89832452996,2017,2015,Asia
Panama,PAN,2021-01-20,0.01,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-21,0.06,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-22,0.12,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-23,0.13,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-24,0.15,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-25,0.15,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-26,0.17,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-27,0.2,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-28,0.2,22267.0368216362,2017,2015,North America
Panama,PAN,2021-01-29,0.2,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-01,0.24,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-02,0.27,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-03,0.28,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-04,0.28,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-05,0.28,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-09,0.29,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-18,0.7,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-19,0.93,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-20,1.04,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-21,1.09,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-22,1.4,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-23,1.48,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-24,1.83,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-25,2.04,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-26,2.43,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-27,2.61,22267.0368216362,2017,2015,North America
Panama,PAN,2021-02-28,2.72,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-01,2.79,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-02,3.03,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-03,3.11,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-04,3.43,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-05,3.81,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-06,4.44,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-07,4.76,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-08,4.83,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-09,4.9,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-10,5.13,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-11,5.33,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-18,6.55,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-25,7.53,22267.0368216362,2017,2015,North America
Panama,PAN,2021-03-26,7.82,22267.0368216362,2017,2015,North America
Panama,PAN,2021-04-04,8.16,22267.0368216362,2017,2015,North America
Panama,PAN,2021-04-11,10.43,22267.0368216362,2017,2015,North America
Panama,PAN,2021-04-18,12.58,22267.0368216362,2017,2015,North America
Panama,PAN,2021-04-25,13.51,22267.0368216362,2017,2015,North America
Panama,PAN,2021-05-02,15.08,22267.0368216362,2017,2015,North America
Panama,PAN,2021-05-09,16.7,22267.0368216362,2017,2015,North America
Panama,PAN,2021-05-16,17.97,22267.0368216362,2017,2015,North America
Panama,PAN,2021-05-23,20.14,22267.0368216362,2017,2015,North America
Panama,PAN,2021-05-30,21.9,22267.0368216362,2017,2015,North America
Panama,PAN,2021-06-06,24.09,22267.0368216362,2017,2015,North America
Panama,PAN,2021-06-13,27.15,22267.0368216362,2017,2015,North America
Panama,PAN,2021-06-20,31.29,22267.0368216362,2017,2015,North America
Panama,PAN,2021-06-27,32.77,22267.0368216362,2017,2015,North America
Panama,PAN,2021-07-04,35.09,22267.0368216362,2017,2015,North America
Panama,PAN,2021-07-11,37.59,22267.0368216362,2017,2015,North America
Panama,PAN,2021-07-18,41.31,22267.0368216362,2017,2015,North America
Panama,PAN,2021-07-25,45.28,22267.0368216362,2017,2015,North America
Panama,PAN,2021-08-01,52.75,22267.0368216362,2017,2015,North America
Panama,PAN,2021-08-08,63.86,22267.0368216362,2017,2015,North America
Panama,PAN,2021-08-15,72.74,22267.0368216362,2017,2015,North America
Panama,PAN,2021-08-22,83.19,22267.0368216362,2017,2015,North America
Panama,PAN,2021-08-29,94.13,22267.0368216362,2017,2015,North America
Panama,PAN,2021-09-05,105.59,22267.0368216362,2017,2015,North America
Panama,PAN,2021-09-12,114.52,22267.0368216362,2017,2015,North America
Panama,PAN,2021-09-19,119.89,22267.0368216362,2017,2015,North America
Panama,PAN,2021-09-26,122.51,22267.0368216362,2017,2015,North America
Panama,PAN,2021-10-03,125.55,22267.0368216362,2017,2015,North America
Panama,PAN,2021-10-10,127.75,22267.0368216362,2017,2015,North America
Panama,PAN,2021-10-17,128.51,22267.0368216362,2017,2015,North America
Panama,PAN,2021-10-24,131.03,22267.0368216362,2017,2015,North America
Panama,PAN,2021-10-31,132.32,22267.0368216362,2017,2015,North America
Panama,PAN,2021-11-07,133.38,22267.0368216362,2017,2015,North America
Panama,PAN,2021-11-14,133.88,22267.0368216362,2017,2015,North America
Panama,PAN,2021-11-21,135.67,22267.0368216362,2017,2015,North America
Panama,PAN,2021-11-28,136.6,22267.0368216362,2017,2015,North America
Panama,PAN,2021-12-05,138.07,22267.0368216362,2017,2015,North America
Panama,PAN,2021-12-12,138.97,22267.0368216362,2017,2015,North America
Panama,PAN,2021-12-19,140.51,22267.0368216362,2017,2015,North America
Panama,PAN,2021-12-26,141.36,22267.0368216362,2017,2015,North America
Panama,PAN,2022-01-02,142.54,22267.0368216362,2017,2015,North America
Panama,PAN,2022-01-09,146.31,22267.0368216362,2017,2015,North America
Panama,PAN,2022-01-16,149.69,22267.0368216362,2017,2015,North America
Panama,PAN,2022-01-23,156.59,22267.0368216362,2017,2015,North America
Panama,PAN,2022-01-30,160.67,22267.0368216362,2017,2015,North America
Panama,PAN,2022-02-06,164.56,22267.0368216362,2017,2015,North America
Panama,PAN,2022-02-13,167.2,22267.0368216362,2017,2015,North America
Panama,PAN,2022-02-20,170.51,22267.0368216362,2017,2015,North America
Panama,PAN,2022-02-27,172.2,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-06,174.3,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-10,176.47,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-11,176.6,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-16,177.45,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-18,177.77,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-23,179.6,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-25,180.05,22267.0368216362,2017,2015,North America
Panama,PAN,2022-03-30,181,22267.0368216362,2017,2015,North America
Panama,PAN,2022-04-01,181.34,22267.0368216362,2017,2015,North America
Panama,PAN,2022-04-08,181.97,22267.0368216362,2017,2015,North America
Panama,PAN,2022-04-15,182.49,22267.0368216362,2017,2015,North America
Panama,PAN,2022-04-22,182.86,22267.0368216362,2017,2015,North America
Papua New Guinea,PNG,2021-03-30,0,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-04-13,0,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-04-20,0.01,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-04-27,0.02,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-05-04,0.03,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-05-18,0.1,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-05-25,0.18,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-06-01,0.33,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-06-08,0.33,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-06-15,0.45,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-06-21,0.49,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-06-29,0.54,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-07-13,0.68,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-07-27,0.91,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-08-02,1.1,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-08-16,1.24,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-08-31,1.4,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-09-07,1.47,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-09-14,1.7,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-09-28,1.81,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-10-05,2.14,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-10-25,3.19,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-11-22,4.78,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-11-30,5.12,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-12-13,5.47,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2021-12-20,5.53,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-01-04,5.6,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-01-11,5.65,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-01-18,5.66,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-01-24,5.72,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-01-31,5.73,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-02-07,5.82,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-02-14,5.86,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-02-21,5.95,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-02-28,6.01,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-03-07,6.15,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-03-14,6.16,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-03-28,6.3,3823.19379963882,2017,2015,Oceania
Papua New Guinea,PNG,2022-04-18,6.43,3823.19379963882,2017,2015,Oceania
Paraguay,PRY,2021-02-22,0,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-02-23,0.01,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-02-24,0.01,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-02-25,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-02-26,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-02-28,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-01,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-02,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-03,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-04,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-05,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-06,0.02,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-08,0.03,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-09,0.03,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-10,0.04,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-11,0.07,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-12,0.11,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-13,0.14,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-14,0.16,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-15,0.17,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-16,0.18,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-17,0.19,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-18,0.2,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-19,0.2,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-20,0.2,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-21,0.2,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-22,0.21,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-23,0.26,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-24,0.34,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-25,0.43,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-26,0.5,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-27,0.53,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-28,0.54,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-29,0.59,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-30,0.62,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-03-31,0.64,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-01,0.64,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-03,0.65,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-04,0.65,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-05,0.66,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-06,0.66,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-07,0.68,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-08,0.71,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-09,0.75,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-10,0.78,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-11,0.8,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-12,0.86,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-13,0.98,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-14,1.09,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-15,1.19,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-16,1.27,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-17,1.28,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-18,1.29,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-19,1.32,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-20,1.35,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-21,1.38,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-22,1.4,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-23,1.42,8827.01005811482,2017,2015,South America
Paraguay,PRY,2021-04-24,1.43,8827.01005811482,2017,2015,South America
